,open,close,high,low,total_turnover,volume
2009-01-05 10:55:00,2.228,2.228,2.228,2.2226,4720238.0,1645885.0
2009-01-05 10:56:00,2.228,2.2334,2.2334,2.228,964327.0,335526.0
2009-01-05 10:57:00,2.2334,2.228,2.2334,2.2226,3607676.0,1259892.0
2009-01-05 10:58:00,2.228,2.228,2.2334,2.228,391146.0,136368.0
2009-01-05 10:59:00,2.228,2.228,2.2334,2.228,671173.0,233775.0
2009-01-05 11:00:00,2.228,2.228,2.2334,2.228,360233.0,125603.0
2009-01-05 11:01:00,2.228,2.2226,2.228,2.2226,302729.0,105643.0
2009-01-05 11:02:00,2.2226,2.228,2.228,2.2226,1910411.0,666153.0
2009-01-05 11:03:00,2.2226,2.228,2.2334,2.2226,945228.0,329607.0
2009-01-05 11:04:00,2.228,2.2226,2.228,2.2226,1198078.0,417675.0
2009-01-05 11:05:00,2.228,2.228,2.228,2.2226,2414454.0,842329.0
2009-01-05 11:06:00,2.228,2.228,2.228,2.228,2108463.0,734672.0
2009-01-05 11:07:00,2.228,2.228,2.2334,2.228,2366098.0,823779.0
2009-01-05 11:08:00,2.228,2.228,2.2334,2.228,270171.0,94192.0
2009-01-05 11:09:00,2.228,2.228,2.228,2.228,1250552.0,435892.0
2009-01-05 11:10:00,2.228,2.228,2.228,2.228,319191.0,111290.0
2009-01-05 11:11:00,2.228,2.228,2.228,2.228,536172.0,186744.0
2009-01-05 11:12:00,2.228,2.2334,2.2334,2.228,1187177.0,413656.0
2009-01-05 11:13:00,2.2334,2.228,2.2334,2.228,1505933.0,524304.0
2009-01-05 11:14:00,2.228,2.228,2.2334,2.228,1168359.0,407190.0
2009-01-05 11:15:00,2.228,2.228,2.2334,2.228,349794.0,121843.0
2009-01-05 11:16:00,2.228,2.228,2.2334,2.228,884884.0,308432.0
2009-01-05 11:17:00,2.228,2.228,2.2334,2.228,916927.0,319487.0
2009-01-05 11:18:00,2.228,2.2226,2.2334,2.2226,5779725.0,2018625.0
2009-01-05 11:19:00,2.228,2.2226,2.228,2.2226,1029895.0,359153.0
2009-01-05 11:20:00,2.2226,2.2226,2.2226,2.2173,1083980.0,379083.0
2009-01-05 11:21:00,2.2173,2.2226,2.228,2.2173,1535767.0,536685.0
2009-01-05 11:22:00,2.2226,2.2226,2.228,2.2226,3125824.0,1091166.0
2009-01-05 11:23:00,2.228,2.2226,2.228,2.2226,576815.0,201285.0
2009-01-05 11:24:00,2.2226,2.2226,2.228,2.2226,228324.0,79677.0
2009-01-05 11:25:00,2.2226,2.2226,2.228,2.2226,404072.0,140985.0
2009-01-05 11:26:00,2.2226,2.228,2.228,2.2226,1281744.0,447244.0
2009-01-05 11:27:00,2.2226,2.2226,2.228,2.2226,437399.0,152613.0
2009-01-05 11:28:00,2.2226,2.2226,2.228,2.2226,399609.0,139379.0
2009-01-05 11:29:00,2.2226,2.228,2.2334,2.2226,1620714.0,564994.0
2009-01-05 11:30:00,2.2334,2.2334,2.2334,2.228,512180.0,178390.0
2009-01-05 13:01:00,2.2334,2.228,2.2334,2.228,1592106.0,554823.0
2009-01-05 13:02:00,2.228,2.228,2.228,2.2226,263212.0,91780.0
2009-01-05 13:03:00,2.228,2.2226,2.228,2.2226,414304.0,144477.0
2009-01-05 13:04:00,2.2226,2.2226,2.228,2.2226,797891.0,278349.0
2009-01-05 13:05:00,2.2226,2.228,2.228,2.2226,457897.0,159768.0
2009-01-05 13:06:00,2.2226,2.2226,2.228,2.2226,185066.0,64598.0
2009-01-05 13:07:00,2.228,2.2226,2.228,2.2226,307929.0,107453.0
2009-01-05 13:08:00,2.228,2.2226,2.228,2.2226,287120.0,100224.0
2009-01-05 13:09:00,2.228,2.2226,2.228,2.2226,945981.0,329918.0
2009-01-05 13:10:00,2.2226,2.2226,2.228,2.2226,4163113.0,1451851.0
2009-01-05 13:11:00,2.228,2.2226,2.228,2.2226,790130.0,275923.0
2009-01-05 13:12:00,2.2226,2.228,2.228,2.2226,198759.0,69356.0
2009-01-05 13:13:00,2.2226,2.2226,2.228,2.2226,334785.0,116780.0
2009-01-05 13:14:00,2.2226,2.2226,2.228,2.2226,280822.0,98057.0
2009-01-05 13:15:00,2.2226,2.2226,2.228,2.2226,283743.0,99071.0
2009-01-05 13:16:00,2.228,2.2226,2.228,2.2226,1504723.0,525820.0
2009-01-05 13:17:00,2.2226,2.2226,2.228,2.2226,565608.0,197611.0
2009-01-05 13:18:00,2.2226,2.2226,2.2226,2.2226,630808.0,220399.0
2009-01-05 13:19:00,2.2226,2.2173,2.2226,2.2173,268651.0,94041.0
2009-01-05 13:20:00,2.2173,2.2173,2.2226,2.2173,691385.0,241975.0
2009-01-05 13:21:00,2.2173,2.2173,2.2226,2.2173,927956.0,324498.0
2009-01-05 13:22:00,2.2173,2.2226,2.2226,2.2173,663909.0,232132.0
2009-01-05 13:23:00,2.2173,2.2173,2.2226,2.2173,667453.0,233423.0
2009-01-05 13:24:00,2.2226,2.2226,2.2226,2.2173,174774.0,61121.0
2009-01-05 13:25:00,2.2226,2.2226,2.2226,2.2173,1818787.0,635717.0
2009-01-05 13:26:00,2.2226,2.2173,2.2226,2.2173,980282.0,342870.0
2009-01-05 13:27:00,2.2173,2.2173,2.2226,2.2173,709553.0,248269.0
2009-01-05 13:28:00,2.2173,2.2173,2.2226,2.2173,656744.0,229944.0
2009-01-05 13:29:00,2.2173,2.2173,2.2226,2.2173,917787.0,321444.0
2009-01-05 13:30:00,2.2226,2.2226,2.2226,2.2173,772211.0,270088.0
2009-01-05 13:31:00,2.2173,2.2173,2.2226,2.2173,4564629.0,1599090.0
2009-01-05 13:32:00,2.2173,2.2119,2.2173,2.2119,769073.0,269496.0
2009-01-05 13:33:00,2.2173,2.2173,2.2226,2.2173,454550.0,159055.0
2009-01-05 13:34:00,2.2173,2.2173,2.2226,2.2173,413108.0,144694.0
2009-01-05 13:35:00,2.2173,2.2173,2.2173,2.2119,1728095.0,606116.0
2009-01-05 13:36:00,2.2173,2.2173,2.2173,2.2119,142099.0,49804.0
2009-01-05 13:37:00,2.2119,2.2173,2.2173,2.2119,122166.0,42854.0
2009-01-05 13:38:00,2.2173,2.2173,2.2173,2.2119,886305.0,310556.0
2009-01-05 13:39:00,2.2173,2.2173,2.2173,2.2173,586283.0,205344.0
2009-01-05 13:40:00,2.2173,2.2119,2.2226,2.2119,987174.0,345508.0
2009-01-05 13:41:00,2.2173,2.2173,2.2226,2.2119,1191406.0,417005.0
2009-01-05 13:42:00,2.2173,2.2226,2.2226,2.2173,937794.0,328404.0
2009-01-05 13:43:00,2.2173,2.2226,2.2226,2.2173,393487.0,137641.0
2009-01-05 13:44:00,2.2226,2.2173,2.2226,2.2173,288965.0,101102.0
2009-01-05 13:45:00,2.2173,2.2173,2.2226,2.2173,1510282.0,529001.0
2009-01-05 13:46:00,2.2173,2.2173,2.2226,2.2173,425454.0,148897.0
2009-01-05 13:47:00,2.2173,2.2173,2.2226,2.2173,254738.0,89169.0
2009-01-05 13:48:00,2.2173,2.2173,2.2173,2.2119,710670.0,248996.0
2009-01-05 13:49:00,2.2173,2.2173,2.2173,2.2119,85734.0,30048.0
2009-01-05 13:50:00,2.2173,2.2173,2.2226,2.2173,619780.0,216883.0
2009-01-05 13:51:00,2.2173,2.2226,2.2226,2.2173,471494.0,165110.0
2009-01-05 13:52:00,2.2173,2.2173,2.2226,2.2173,311182.0,108956.0
2009-01-05 13:53:00,2.2173,2.2173,2.2173,2.2173,628791.0,220297.0
2009-01-05 13:54:00,2.2173,2.2173,2.2226,2.2173,911526.0,319290.0
2009-01-05 13:55:00,2.2173,2.2173,2.2226,2.2119,680040.0,238350.0
2009-01-05 13:56:00,2.2119,2.2119,2.2173,2.2119,923456.0,323702.0
2009-01-05 13:57:00,2.2119,2.2119,2.2173,2.2119,139900.0,49052.0
2009-01-05 13:58:00,2.2173,2.2119,2.2173,2.2119,152317.0,53410.0
2009-01-05 13:59:00,2.2119,2.2119,2.2173,2.2119,868492.0,304832.0
2009-01-05 14:00:00,2.2173,2.2173,2.2173,2.2119,108782.0,38169.0
2009-01-05 14:01:00,2.2119,2.2119,2.2173,2.2119,515135.0,180850.0
2009-01-05 14:02:00,2.2119,2.2173,2.2173,2.2119,2649150.0,930241.0
2009-01-05 14:03:00,2.2173,2.2119,2.2173,2.2119,204913.0,71954.0
2009-01-05 14:04:00,2.2119,2.2173,2.2173,2.2119,2006549.0,703254.0
2009-01-05 14:05:00,2.2173,2.2173,2.2173,2.2119,1893012.0,663349.0
2009-01-05 14:06:00,2.2173,2.2173,2.2226,2.2173,1079373.0,377807.0
2009-01-05 14:07:00,2.2226,2.2226,2.2226,2.2173,552943.0,193601.0
2009-01-05 14:08:00,2.2173,2.2226,2.2226,2.2173,258553.0,90514.0
2009-01-05 14:09:00,2.2173,2.2173,2.2173,2.2173,779775.0,273156.0
2009-01-05 14:10:00,2.2173,2.2226,2.2226,2.2173,209867.0,73511.0
2009-01-05 14:11:00,2.2226,2.2173,2.2226,2.2173,189674.0,66390.0
2009-01-05 14:12:00,2.2173,2.2173,2.2226,2.2173,337984.0,118405.0
2009-01-05 14:13:00,2.2173,2.2173,2.2226,2.2173,209942.0,73488.0
2009-01-05 14:14:00,2.2173,2.2173,2.2226,2.2173,163176.0,57155.0
2009-01-05 14:15:00,2.2226,2.2173,2.2226,2.2173,515125.0,180261.0
2009-01-05 14:16:00,2.2173,2.2173,2.2226,2.2173,854657.0,298987.0
2009-01-05 14:17:00,2.2173,2.2173,2.2226,2.2173,900977.0,314961.0
2009-01-05 14:18:00,2.2226,2.2226,2.2226,2.2226,615825.0,215387.0
2009-01-05 14:19:00,2.2226,2.2226,2.2226,2.2173,636276.0,222458.0
2009-01-05 14:20:00,2.2226,2.2226,2.228,2.2173,3306304.0,1155603.0
2009-01-05 14:21:00,2.228,2.2226,2.228,2.2226,3394026.0,1184125.0
2009-01-05 14:22:00,2.228,2.2226,2.228,2.2226,891377.0,311390.0
2009-01-05 14:23:00,2.228,2.2226,2.228,2.2226,1152107.0,402530.0
2009-01-05 14:24:00,2.2226,2.2226,2.2226,2.2119,4374343.0,1531587.0
2009-01-05 14:25:00,2.2173,2.2226,2.2226,2.2173,897377.0,313766.0
2009-01-05 14:26:00,2.2226,2.2226,2.228,2.2226,1185718.0,414351.0
2009-01-05 14:27:00,2.2173,2.2226,2.228,2.2173,2884361.0,1007921.0
2009-01-05 14:28:00,2.2226,2.2226,2.228,2.2226,2645492.0,924561.0
2009-01-05 14:29:00,2.2226,2.2226,2.228,2.2226,4556870.0,1589113.0
2009-01-05 14:30:00,2.2226,2.228,2.228,2.2226,2090560.0,729841.0
2009-01-05 14:31:00,2.2226,2.228,2.228,2.2226,3564931.0,1243001.0
2009-01-05 14:32:00,2.228,2.228,2.2334,2.228,1004754.0,350143.0
2009-01-05 14:33:00,2.228,2.228,2.228,2.228,891315.0,310614.0
2009-01-05 14:34:00,2.2226,2.2226,2.228,2.2226,2051440.0,715441.0
2009-01-05 14:35:00,2.2226,2.2226,2.228,2.2226,1179476.0,411366.0
2009-01-05 14:36:00,2.2226,2.228,2.228,2.2226,1929498.0,672859.0
2009-01-05 14:37:00,2.228,2.228,2.2334,2.228,349682.0,121892.0
2009-01-05 14:38:00,2.228,2.228,2.2334,2.2226,661990.0,230819.0
2009-01-05 14:39:00,2.228,2.2226,2.228,2.2226,666831.0,232580.0
2009-01-05 14:40:00,2.2226,2.228,2.228,2.2226,1130169.0,394472.0
2009-01-05 14:41:00,2.228,2.228,2.228,2.2226,694536.0,242590.0
2009-01-05 14:42:00,2.228,2.2226,2.228,2.2226,1366805.0,476778.0
2009-01-05 14:43:00,2.2226,2.228,2.228,2.2226,627944.0,219162.0
2009-01-05 14:44:00,2.228,2.2226,2.228,2.2226,2292419.0,799537.0
2009-01-05 14:45:00,2.2226,2.2334,2.2334,2.2226,1384907.0,482567.0
2009-01-05 14:46:00,2.2334,2.2334,2.2334,2.228,8065512.0,2805843.0
2009-01-05 14:47:00,2.2334,2.2334,2.2334,2.228,3665463.0,1275304.0
2009-01-05 14:48:00,2.2334,2.2388,2.2388,2.2334,3990769.0,1388084.0
2009-01-05 14:49:00,2.2334,2.2388,2.2388,2.2334,1763648.0,612454.0
2009-01-05 14:50:00,2.2334,2.2334,2.2388,2.2334,1549830.0,538458.0
2009-01-05 14:51:00,2.2388,2.2334,2.2388,2.2334,993453.0,345129.0
2009-01-05 14:52:00,2.2334,2.2334,2.2388,2.2334,1342717.0,466459.0
2009-01-05 14:53:00,2.2334,2.2388,2.2388,2.2334,1089797.0,378505.0
2009-01-05 14:54:00,2.2334,2.2388,2.2388,2.2334,1827571.0,634779.0
2009-01-05 14:55:00,2.2388,2.2334,2.2388,2.2334,1959757.0,681094.0
2009-01-05 14:56:00,2.2388,2.2388,2.2388,2.2334,7272091.0,2523815.0
2009-01-05 14:57:00,2.2388,2.2388,2.2442,2.2334,8093497.0,2808465.0
2009-01-05 14:58:00,2.2388,2.2442,2.2442,2.2388,4454922.0,1545926.0
2009-01-05 14:59:00,2.2388,2.2334,2.2388,2.2334,5295378.0,1838951.0
2009-01-05 15:00:00,2.2388,2.2388,2.2388,2.2334,4117595.0,1429344.0
2009-01-06 09:31:00,2.255,2.2496,2.255,2.2442,21677454.0,7475187.0
2009-01-06 09:32:00,2.2496,2.2442,2.2496,2.2442,12313422.0,4248785.0
2009-01-06 09:33:00,2.2442,2.255,2.255,2.2442,4539562.0,1566677.0
2009-01-06 09:34:00,2.255,2.2712,2.2766,2.255,22633834.0,7767194.0
2009-01-06 09:35:00,2.2712,2.2658,2.2766,2.2658,4763500.0,1628525.0
2009-01-06 09:36:00,2.2658,2.2712,2.2712,2.2658,15676273.0,5356656.0
2009-01-06 09:37:00,2.2712,2.2766,2.282,2.2712,6934324.0,2366928.0
2009-01-06 09:38:00,2.2766,2.282,2.2874,2.2712,12932715.0,4405781.0
2009-01-06 09:39:00,2.282,2.2874,2.2928,2.282,14848173.0,5041210.0
2009-01-06 09:40:00,2.2874,2.282,2.2874,2.282,3426043.0,1164767.0
2009-01-06 09:41:00,2.282,2.282,2.282,2.282,7700946.0,2619864.0
2009-01-06 09:42:00,2.282,2.2766,2.282,2.2766,8823634.0,3000663.0
2009-01-06 09:43:00,2.2766,2.2766,2.2874,2.2766,6610592.0,2250220.0
2009-01-06 09:44:00,2.2766,2.282,2.2874,2.2766,13621004.0,4622594.0
2009-01-06 09:45:00,2.2766,2.2928,2.2982,2.2766,9147932.0,3101439.0
2009-01-06 09:46:00,2.2928,2.282,2.2928,2.282,5561003.0,1883985.0
2009-01-06 09:47:00,2.282,2.282,2.2874,2.282,2660269.0,904133.0
2009-01-06 09:48:00,2.282,2.282,2.2874,2.282,8436140.0,2862504.0
2009-01-06 09:49:00,2.2874,2.2874,2.2874,2.282,13611836.0,4613947.0
2009-01-06 09:50:00,2.2874,2.309,2.309,2.2874,18484178.0,6242859.0
2009-01-06 09:51:00,2.3036,2.309,2.3198,2.3036,26522045.0,8904658.0
2009-01-06 09:52:00,2.309,2.309,2.3144,2.309,5571255.0,1872062.0
2009-01-06 09:53:00,2.3144,2.309,2.3144,2.309,7680108.0,2582911.0
2009-01-06 09:54:00,2.309,2.3036,2.309,2.3036,6910933.0,2325138.0
2009-01-06 09:55:00,2.3036,2.3036,2.3036,2.3036,6707232.0,2259288.0
2009-01-06 09:56:00,2.3036,2.3144,2.3144,2.3036,11136227.0,3743565.0
2009-01-06 09:57:00,2.3198,2.3144,2.3198,2.3144,3733140.0,1251907.0
2009-01-06 09:58:00,2.3144,2.309,2.3144,2.309,4003482.0,1344601.0
2009-01-06 09:59:00,2.309,2.309,2.3144,2.309,6441013.0,2163283.0
2009-01-06 10:00:00,2.309,2.3036,2.3144,2.3036,6592209.0,2215512.0
2009-01-06 10:01:00,2.3036,2.3036,2.3036,2.2982,4149169.0,1397651.0
2009-01-06 10:02:00,2.2982,2.2982,2.3036,2.2982,2272564.0,767736.0
2009-01-06 10:03:00,2.2982,2.2982,2.3036,2.2982,1762289.0,595096.0
2009-01-06 10:04:00,2.2982,2.3036,2.3036,2.2982,2236289.0,754819.0
2009-01-06 10:05:00,2.3036,2.3036,2.309,2.3036,1129423.0,380880.0
2009-01-06 10:06:00,2.3036,2.3036,2.3036,2.2982,1608238.0,542454.0
2009-01-06 10:07:00,2.3036,2.3036,2.3036,2.2982,1583225.0,533981.0
2009-01-06 10:08:00,2.3036,2.3036,2.3036,2.2982,3757178.0,1267171.0
2009-01-06 10:09:00,2.2982,2.3036,2.3036,2.2982,1955760.0,660384.0
2009-01-06 10:10:00,2.2982,2.3036,2.309,2.2982,5187558.0,1749564.0
2009-01-06 10:11:00,2.3036,2.3036,2.309,2.3036,2566794.0,865467.0
2009-01-06 10:12:00,2.309,2.3036,2.309,2.3036,2275354.0,767117.0
2009-01-06 10:13:00,2.3036,2.3036,2.3036,2.2982,1793896.0,605068.0
2009-01-06 10:14:00,2.2982,2.3036,2.309,2.2982,4241900.0,1429055.0
2009-01-06 10:15:00,2.309,2.3036,2.309,2.3036,3401874.0,1146672.0
2009-01-06 10:16:00,2.309,2.3036,2.309,2.3036,5360502.0,1803825.0
2009-01-06 10:17:00,2.309,2.309,2.309,2.3036,4353160.0,1464620.0
2009-01-06 10:18:00,2.309,2.309,2.3144,2.309,2707336.0,909909.0
2009-01-06 10:19:00,2.3144,2.309,2.3144,2.309,1946477.0,654837.0
2009-01-06 10:20:00,2.309,2.309,2.3144,2.3036,2846323.0,957678.0
2009-01-06 10:21:00,2.3036,2.3036,2.309,2.3036,1172491.0,395221.0
2009-01-06 10:22:00,2.3036,2.2982,2.3036,2.2982,720853.0,243081.0
2009-01-06 10:23:00,2.2982,2.2982,2.2982,2.2982,863942.0,292032.0
2009-01-06 10:24:00,2.2982,2.2982,2.3036,2.2982,408986.0,138223.0
2009-01-06 10:25:00,2.2982,2.3036,2.3036,2.2982,4975354.0,1681488.0
2009-01-06 10:26:00,2.2982,2.2982,2.3036,2.2982,2155479.0,728078.0
2009-01-06 10:27:00,2.3036,2.2982,2.3036,2.2982,3649165.0,1233367.0
2009-01-06 10:28:00,2.3036,2.2982,2.3036,2.2982,1666861.0,563328.0
2009-01-06 10:29:00,2.3036,2.2982,2.3036,2.2928,3488288.0,1179219.0
2009-01-06 10:30:00,2.2982,2.2928,2.2982,2.2928,2309071.0,781243.0
2009-01-06 10:31:00,2.2928,2.2982,2.2982,2.2928,1081607.0,366278.0
2009-01-06 10:32:00,2.2928,2.2928,2.2982,2.2928,10027787.0,3397536.0
2009-01-06 10:33:00,2.2928,2.2928,2.2982,2.2928,3742071.0,1267315.0
2009-01-06 10:34:00,2.2928,2.2928,2.2928,2.2928,11348328.0,3844999.0
2009-01-06 10:35:00,2.2874,2.2874,2.2928,2.2874,1165403.0,395654.0
2009-01-06 10:36:00,2.2874,2.2874,2.2874,2.2874,1119343.0,380100.0
2009-01-06 10:37:00,2.2928,2.2928,2.2928,2.2874,1092109.0,370483.0
2009-01-06 10:38:00,2.2928,2.2874,2.2928,2.2874,2742967.0,931074.0
2009-01-06 10:39:00,2.2874,2.2874,2.2928,2.2874,2801527.0,950832.0
2009-01-06 10:40:00,2.2928,2.2928,2.2928,2.2874,1037549.0,351737.0
2009-01-06 10:41:00,2.2928,2.2928,2.2928,2.2874,974491.0,330451.0
2009-01-06 10:42:00,2.2874,2.2928,2.2982,2.2874,4456712.0,1509889.0
2009-01-06 10:43:00,2.2982,2.2982,2.2982,2.2982,1671779.0,565200.0
2009-01-06 10:44:00,2.2982,2.3036,2.3036,2.2928,2085726.0,705240.0
2009-01-06 10:45:00,2.3036,2.2982,2.3036,2.2982,409722.0,138240.0
2009-01-06 10:46:00,2.3036,2.3036,2.3036,2.2982,1146685.0,386885.0
2009-01-06 10:47:00,2.3036,2.3036,2.309,2.2982,6932452.0,2334816.0
2009-01-06 10:48:00,2.2982,2.309,2.309,2.2982,344313.0,116064.0
2009-01-06 10:49:00,2.3036,2.309,2.309,2.3036,1205190.0,405936.0
2009-01-06 10:50:00,2.3036,2.3036,2.309,2.3036,2210715.0,744696.0
2009-01-06 10:51:00,2.3036,2.3036,2.309,2.2982,2542262.0,857664.0
2009-01-06 10:52:00,2.2982,2.2982,2.3036,2.2982,844963.0,285414.0
2009-01-06 10:53:00,2.2982,2.3036,2.3036,2.2982,1102635.0,372614.0
2009-01-06 10:54:00,2.3036,2.2982,2.3036,2.2982,588783.0,199008.0
2009-01-06 10:55:00,2.2982,2.3036,2.3036,2.2982,1019625.0,344352.0
2009-01-06 10:56:00,2.3036,2.3036,2.3036,2.2982,1304470.0,440050.0
2009-01-06 10:57:00,2.3036,2.3036,2.309,2.3036,5182187.0,1747440.0
2009-01-06 10:58:00,2.309,2.3036,2.309,2.3036,3580400.0,1205520.0
2009-01-06 10:59:00,2.3036,2.3036,2.309,2.3036,1209806.0,407462.0
2009-01-06 11:00:00,2.3036,2.3036,2.309,2.3036,3146741.0,1060704.0
2009-01-06 11:01:00,2.309,2.3036,2.309,2.3036,1044424.0,351936.0
2009-01-06 11:02:00,2.309,2.3036,2.309,2.3036,728654.0,245663.0
2009-01-06 11:03:00,2.3036,2.3036,2.309,2.3036,1342140.0,452173.0
2009-01-06 11:04:00,2.309,2.3036,2.309,2.3036,2534644.0,853344.0
2009-01-06 11:05:00,2.309,2.3036,2.309,2.3036,1113709.0,375264.0
2009-01-06 11:06:00,2.3036,2.309,2.309,2.3036,1198515.0,403776.0
2009-01-06 11:07:00,2.3036,2.3036,2.3036,2.3036,661191.0,222872.0
2009-01-06 11:08:00,2.3036,2.3036,2.309,2.3036,5496818.0,1850342.0
2009-01-06 11:09:00,2.3036,2.3036,2.309,2.3036,3849145.0,1298102.0
2009-01-06 11:10:00,2.309,2.2982,2.309,2.2982,2465837.0,832176.0
2009-01-06 11:11:00,2.2982,2.2982,2.3036,2.2928,2273213.0,768390.0
2009-01-06 11:12:00,2.2982,2.2982,2.2982,2.2928,909498.0,307655.0
2009-01-06 11:13:00,2.2982,2.2982,2.3036,2.2928,1520088.0,513864.0
2009-01-06 11:14:00,2.2928,2.3036,2.3036,2.2928,959843.0,324504.0
2009-01-06 11:15:00,2.2982,2.2982,2.2982,2.2982,741669.0,250639.0
2009-01-06 11:16:00,2.3036,2.2982,2.3036,2.2982,575297.0,194450.0
2009-01-06 11:17:00,2.2982,2.2982,2.3036,2.2982,1196749.0,404496.0
2009-01-06 11:18:00,2.2982,2.2928,2.2982,2.2928,1191117.0,402912.0
2009-01-06 11:19:00,2.2928,2.2928,2.2982,2.2928,4084509.0,1383882.0
2009-01-06 11:20:00,2.2928,2.2928,2.2928,2.2928,1350568.0,457315.0
2009-01-06 11:21:00,2.2928,2.2928,2.2982,2.2928,1269165.0,429840.0
2009-01-06 11:22:00,2.2982,2.2982,2.2982,2.2928,1879048.0,635616.0
2009-01-06 11:23:00,2.2928,2.2982,2.2982,2.2928,1116911.0,377712.0
2009-01-06 11:24:00,2.2982,2.2982,2.2982,2.2928,1310104.0,443189.0
2009-01-06 11:25:00,2.2982,2.2982,2.2982,2.2982,496840.0,167947.0
2009-01-06 11:26:00,2.2982,2.2982,2.3036,2.2982,946483.0,319870.0
2009-01-06 11:27:00,2.2982,2.2982,2.2982,2.2982,425624.0,143870.0
2009-01-06 11:28:00,2.2982,2.2982,2.3036,2.2982,599620.0,202533.0
2009-01-06 11:29:00,2.2928,2.2928,2.2982,2.2928,379533.0,128405.0
2009-01-06 11:30:00,2.2982,2.2928,2.2982,2.2928,489241.0,165456.0
2009-01-06 13:01:00,2.2928,2.2928,2.2982,2.2928,5170134.0,1750523.0
2009-01-06 13:02:00,2.2928,2.2928,2.2982,2.2928,1221793.0,413870.0
2009-01-06 13:03:00,2.2928,2.2874,2.2928,2.2874,682555.0,231378.0
2009-01-06 13:04:00,2.2874,2.2928,2.2928,2.2874,854931.0,289881.0
2009-01-06 13:05:00,2.2928,2.2928,2.2928,2.2874,796735.0,270000.0
2009-01-06 13:06:00,2.2928,2.2874,2.2928,2.2874,1374497.0,466704.0
2009-01-06 13:07:00,2.2928,2.2874,2.2928,2.2874,221200.0,75030.0
2009-01-06 13:08:00,2.2874,2.2874,2.2928,2.2874,1007830.0,341850.0
2009-01-06 13:09:00,2.2874,2.2874,2.2928,2.2874,1571055.0,533017.0
2009-01-06 13:10:00,2.2874,2.2928,2.2928,2.2874,1343802.0,456248.0
2009-01-06 13:11:00,2.2874,2.2874,2.2928,2.2874,1011835.0,343583.0
2009-01-06 13:12:00,2.2874,2.2874,2.2874,2.2874,1816801.0,616945.0
2009-01-06 13:13:00,2.2928,2.2874,2.2928,2.2874,1637845.0,556230.0
2009-01-06 13:14:00,2.2874,2.2874,2.2928,2.2874,1202391.0,408210.0
2009-01-06 13:15:00,2.2874,2.2874,2.2874,2.2874,1175013.0,398736.0
2009-01-06 13:16:00,2.2874,2.2874,2.2928,2.2874,175863.0,59659.0
2009-01-06 13:17:00,2.2928,2.2982,2.2982,2.2928,4942779.0,1673937.0
2009-01-06 13:18:00,2.2928,2.2928,2.2982,2.2928,300159.0,101520.0
2009-01-06 13:19:00,2.2982,2.2928,2.2982,2.2928,448458.0,151747.0
2009-01-06 13:20:00,2.2928,2.2928,2.2982,2.2928,899800.0,304258.0
2009-01-06 13:21:00,2.2982,2.2928,2.2982,2.2928,368039.0,124618.0
2009-01-06 13:22:00,2.2982,2.2928,2.2982,2.2928,553990.0,187646.0
2009-01-06 13:23:00,2.2928,2.2928,2.2982,2.2928,1114458.0,377539.0
2009-01-06 13:24:00,2.2928,2.2928,2.2982,2.2928,2434061.0,824570.0
2009-01-06 13:25:00,2.2928,2.2928,2.2928,2.2928,814896.0,276085.0
2009-01-06 13:26:00,2.2928,2.2928,2.2928,2.2928,3246299.0,1099728.0
2009-01-06 13:27:00,2.2874,2.2928,2.2982,2.2874,1404687.0,475953.0
2009-01-06 13:28:00,2.2928,2.2928,2.2928,2.2928,2072555.0,702230.0
2009-01-06 13:29:00,2.2928,2.2928,2.2928,2.2874,2307601.0,782376.0
2009-01-06 13:30:00,2.2928,2.2928,2.2928,2.2874,2667424.0,904032.0
2009-01-06 13:31:00,2.2928,2.2928,2.2928,2.2874,328484.0,111456.0
2009-01-06 13:32:00,2.2874,2.2874,2.2928,2.2874,1139366.0,386928.0
2009-01-06 13:33:00,2.2928,2.2874,2.2928,2.2874,2478929.0,841104.0
2009-01-06 13:34:00,2.2874,2.2928,2.2928,2.2874,6664934.0,2258821.0
2009-01-06 13:35:00,2.2928,2.2928,2.2982,2.2928,2324990.0,787755.0
2009-01-06 13:36:00,2.2928,2.2928,2.2928,2.2874,3491543.0,1183032.0
2009-01-06 13:37:00,2.2928,2.2928,2.2982,2.2928,826485.0,280008.0
2009-01-06 13:38:00,2.2928,2.2928,2.2982,2.2928,1827018.0,618954.0
2009-01-06 13:39:00,2.2928,2.2928,2.2982,2.2928,2435587.0,825192.0
2009-01-06 13:40:00,2.2928,2.2928,2.2928,2.2928,2006358.0,679742.0
2009-01-06 13:41:00,2.2928,2.2874,2.2928,2.282,7239088.0,2461478.0
2009-01-06 13:42:00,2.2874,2.2874,2.2928,2.282,10724560.0,3643776.0
2009-01-06 13:43:00,2.2874,2.2874,2.2928,2.282,2563269.0,871272.0
2009-01-06 13:44:00,2.2874,2.2874,2.2928,2.282,3723854.0,1266192.0
2009-01-06 13:45:00,2.2874,2.2874,2.2874,2.282,1559821.0,530496.0
2009-01-06 13:46:00,2.282,2.2874,2.2874,2.282,1512687.0,513994.0
2009-01-06 13:47:00,2.282,2.282,2.2874,2.282,3420866.0,1164211.0
2009-01-06 13:48:00,2.2874,2.282,2.2874,2.282,1423431.0,484415.0
